State_name	Name	State_name-Name	Rainfall (inches)	RainDays	Runoff	Station Name	Ptrecipitation Correction Factor	No. of Rain Days Correction Factor	Rmean	Kmean	LSavg	Cavg	Pavg
New York	Albany	New York-Albany	35.93	118.2	19				120.0	0.32	1.19	0.07	1.00
New York	Allegany	New York-Allegany	35.05	136	19.429				90.0	0.30	1.26	0.04	1.00
New York	Bronx	New York-Bronx	45	112.5	22				165.0	0.24			
New York	Broome	New York-Broome	37.45	135	24.2				101.7	0.25	1.49	0.03	1.00
New York	Cattaraugus	New York-Cattaraugus	44.08	161.8	22.5				100.0	0.32	0.74	0.06	0.99
New York	Cayuga	New York-Cayuga	35.66	135	16.333				82.9	0.31	0.80	0.15	0.96
New York	Chautauqua	New York-Chautauqua	44.4	160	24.4				107.2	0.34	0.58	0.08	0.97
New York	Chemung	New York-Chemung	35.01	125.3	15				95.2	0.26	1.08	0.07	0.99
New York	Chenango	New York-Chenango	39.45	135.9	22				95.0	0.25	1.31	0.04	1.00
New York	Clinton	New York-Clinton	35.41	130.9	19				78.4	0.22	0.51	0.05	0.96
New York	Columbia	New York-Columbia	43.4	121.7	21				130.0	0.29	1.33	0.08	0.98
New York	Cortland	New York-Cortland	41.56	136.9	21				90.0	0.24	1.23	0.06	0.97
New York	Delaware	New York-Delaware	42.76	135.9	25.25				116.2	0.24	2.19	0.03	1.00
New York	Dutchess	New York-Dutchess	45.03	112.8	22				145.4	0.27	1.11	0.04	0.97
New York	Erie	New York-Erie	39.08	151	18.2				82.6	0.36	0.37	0.07	0.99
New York	Essex	New York-Essex	39.6	141.8	21.8				90.0	0.20	1.52	0.08	1.00
New York	Franklin	New York-Franklin	41.04	155.4	22.75				86.8	0.20	0.70	0.07	1.00
New York	Fulton	New York-Fulton	47.21	135.9	24.2				110.0	0.32	0.61	0.05	1.00
New York	Genesee	New York-Genesee	35.01	135.1	15				77.8	0.35	0.46	0.20	0.97
New York	Greene	New York-Greene	40.35	121.4	22.75				130.0	0.23	1.32	0.06	1.00
New York	Hamilton	New York-Hamilton	51.69	156.8	30				100.0	0.22	0.63	0.01	1.00
New York	Herkimer	New York-Herkimer	49.83	155.7	24.2				110.0	0.25	1.11	0.07	0.95
New York	Jefferson	New York-Jefferson	37.94	139.9	25				81.2	0.36	0.56	0.07	1.00
New York	Kings	New York-Kings	45	111	15				169.2	0.27			
New York	Lewis	New York-Lewis	49.19	158	30				100.0	0.24	0.57	0.06	0.99
New York	Livingston	New York-Livingston	34.42	134.9	14.25				83.2	0.35	0.79	0.17	0.99
New York	Madison	New York-Madison	42.84	135.7	22				90.0	0.30	1.03	0.07	0.98
New York	Monroe	New York-Monroe	34.76	134.9	13.667				78.2	0.35	0.54	0.17	0.91
New York	Montgomery	New York-Montgomery	42.77	135	21				115.1	0.34	1.06	0.09	0.98
New York	Nassau	New York-Nassau	45	99	12				179.8	0.27	0.17	0.29	1.00
New York	New York	New York-New York	45	108.7	22				170.0	0.24			
New York	Niagara	New York-Niagara	35.01	133.7	15				75.0	0.38	0.24	0.14	1.00
New York	Oneida	New York-Oneida	50.09	157.9	26				100.0	0.29	0.54	0.10	0.98
New York	Onondaga	New York-Onondaga	39.77	145.4	21				83.7	0.34	0.78	0.08	0.98
New York	Ontario	New York-Ontario	35.01	135	12				81.4	0.32	0.66	0.16	0.96
New York	Orange	New York-Orange	45.7	112.2	24.533				155.0	0.25	1.01	0.09	0.99
New York	Orleans	New York-Orleans	35	135	14				75.0	0.36	0.31	0.19	1.00
New York	Oswego	New York-Oswego	47.04	161.5	22.75				85.0	0.24	0.57	0.05	1.00
New York	Otsego	New York-Otsego	41.16	135.6	21.333				100.0	0.27	1.78	0.06	0.98
New York	Putnam	New York-Putnam	45	112.2	24.889				155.0	0.23	0.70	0.04	0.99
New York	Queens	New York-Queens	45	112	16.25				179.7	0.24			
New York	Rensselaer	New York-Rensselaer	39.31	130.3	22.222				125.0	0.27	1.39	0.11	0.98
New York	Richmond	New York-Richmond	45	112.5	21				180.0	0.37	0.05	0.00	1.00
New York	Rockland	New York-Rockland	46.03	112.2	24.6				170.0	0.24	0.81	0.01	1.00
New York	Saratoga	New York-Saratoga	41.07	124.1	21.571				84.8	0.28	0.46	0.06	1.00
New York	Schenectady	New York-Schenectady	40.37	126.4	18				113.2	0.25	0.56	0.11	1.00
New York	Schoharie	New York-Schoharie	38.46	134.8	22.75				120.0	0.28	1.11	0.05	0.99
New York	Schuyler	New York-Schuyler	35.09	133.4	13				120.0	0.27	0.96	0.07	0.95
New York	Seneca	New York-Seneca	35.01	130.8	14.25				90.0	0.28	1.33	0.07	0.97
New York	St. Lawrence	New York-St. Lawrence	38.43	145.3	22.75				84.0	0.36	0.27	0.10	0.96
New York	Steuben	New York-Steuben	35.01	123.7	14.667				90.0	0.26	1.48	0.09	0.97
New York	Suffolk	New York-Suffolk	45	99.6	15				171.9	0.24	0.51	0.21	1.00
New York	Sullivan	New York-Sullivan	45.24	128.5	28				133.6	0.25	2.30	0.01	0.99
New York	Tioga	New York-Tioga	35.01	134.9	18				95.0	0.25	1.02	0.07	0.98
New York	Tompkins	New York-Tompkins	35.12	135	16.6				90.0	0.27	0.57	0.11	0.88
New York	Ulster	New York-Ulster	46.8	117.6	29.333				139.9	0.24	1.03	0.09	1.00
New York	Warren	New York-Warren	44.18	127.4	24.2				100.0	0.19	0.62	0.09	1.00
New York	Washington	New York-Washington	37.29	114.7	22.667				110.0	0.27	1.50	0.10	1.00
New York	Wayne	New York-Wayne	35.01	135	15.75				80.0	0.29	0.48	0.11	0.99
New York	Westchester	New York-Westchester	45.07	109.6	22				165.0	0.24	0.70	0.12	1.00
New York	Wyoming	New York-Wyoming	38.65	154	18				83.1	0.28	1.13	0.11	0.98
New York	Yates	New York-Yates	35.01	135	11				85.0	0.30	0.82	0.15	0.93
North Carolina	Alamance	North Carolina-Alamance	45	105	12				230.0	0.30	0.72	0.10	0.98
North Carolina	Alexander	North Carolina-Alexander	51.24	112.5	16.6				230.0	0.23	1.09	0.06	0.97
North Carolina	Alleghany	North Carolina-Alleghany	49.5	108.7	25				180.0	0.26	3.82	0.02	1.00
North Carolina	Anson	North Carolina-Anson	45	97.8	14.571				260.0	0.26	0.76	0.09	0.98
North Carolina	Ashe	North Carolina-Ashe	57.77	131.3	25.5				180.0	0.24	4.67	0.04	1.00
North Carolina	Avery	North Carolina-Avery	59.69	135.2	27.8				190.0	0.23	7.15	0.02	0.99
North Carolina	Beaufort	North Carolina-Beaufort	55.24	112.5	16				350.0	0.23	0.19	0.21	1.00
North Carolina	Bertie	North Carolina-Bertie	45.02	110.8	15				310.0	0.26	0.11	0.30	0.98
North Carolina	Bladen	North Carolina-Bladen	45.92	100.4	18				320.0	0.17	0.23	0.29	1.00
North Carolina	Brunswick	North Carolina-Brunswick	60	112.5	18.833				350.1	0.15	0.12	0.27	1.00
North Carolina	Buncombe	North Carolina-Buncombe	46.92	116.8	25.556				200.0	0.18	3.39	0.07	0.99
North Carolina	Burke	North Carolina-Burke	56.95	114.7	24.2				252.4	0.23	1.22	0.05	1.00
North Carolina	Cabarrus	North Carolina-Cabarrus	45	97.8	14				250.0	0.26	0.81	0.10	0.95
North Carolina	Caldwell	North Carolina-Caldwell	53.21	116.1	23.167				230.0	0.24	1.69	0.03	1.00
North Carolina	Camden	North Carolina-Camden	45.66	105.7	15.333				320.0	0.29	0.08	0.29	1.00
North Carolina	Carteret	North Carolina-Carteret	60	104.5	18				350.0	0.17	0.10	0.20	1.00
North Carolina	Caswell	North Carolina-Caswell	45	107.2	12				200.0	0.25	0.83	0.12	0.92
North Carolina	Catawba	North Carolina-Catawba	45.34	111.1	17.25				260.0	0.24	1.09	0.10	0.96
North Carolina	Chatham	North Carolina-Chatham	45	105.5	14				260.0	0.29	0.85	0.12	0.97
North Carolina	Cherokee	North Carolina-Cherokee	62.2	130.4	35				260.0	0.18	2.76	0.02	1.00
North Carolina	Chowan	North Carolina-Chowan	45	97.8	16				320.0	0.24	0.10	0.32	1.00
North Carolina	Clay	North Carolina-Clay	68.18	133.4	40				270.0	0.18	1.14	0.02	1.00
North Carolina	Cleveland	North Carolina-Cleveland	49.44	104.2	19				270.0	0.23	1.55	0.13	0.92
North Carolina	Columbus	North Carolina-Columbus	47.64	108.5	17.667				330.3	0.20	0.14	0.26	1.00
North Carolina	Craven	North Carolina-Craven	60	110.9	17				350.0	0.21	0.13	0.27	1.00
North Carolina	Cumberland	North Carolina-Cumberland	45	99	17				288.6	0.20	0.19	0.33	1.00
North Carolina	Currituck	North Carolina-Currituck	45.95	100.9	16				320.0	0.19	0.23	0.29	1.00
North Carolina	Dare	North Carolina-Dare	59.96	105.1	15.333				350.0	0.12	0.07	0.00	1.00
North Carolina	Davidson	North Carolina-Davidson	45	98.6	12				240.0	0.25	1.17	0.11	0.96
North Carolina	Davie	North Carolina-Davie	45	100.8	20.667				230.0	0.26	0.59	0.12	0.98
North Carolina	Duplin	North Carolina-Duplin	59.05	112	18				330.0	0.15	0.16	0.27	1.00
North Carolina	Durham	North Carolina-Durham	45	97.9	13				240.0	0.31	0.95	0.15	0.91
North Carolina	Edgecombe	North Carolina-Edgecombe	45	98.3	14				290.0	0.22	0.19	0.33	1.00
North Carolina	Forsyth	North Carolina-Forsyth	45	100.4	14				210.0	0.25	2.08	0.14	0.98
North Carolina	Franklin	North Carolina-Franklin	45	97.8	14				260.0	0.26	0.72	0.12	0.98
North Carolina	Gaston	North Carolina-Gaston	45	106.5	17				260.0	0.25	0.65	0.10	0.92
North Carolina	Gates	North Carolina-Gates	45	98.5	15				300.0	0.26	0.13	0.27	1.00
North Carolina	Graham	North Carolina-Graham	68.66	137.3	35				240.0	0.17	2.16	0.07	0.95
North Carolina	Granville	North Carolina-Granville	45	97.8	13				240.0	0.30	0.56	0.18	0.97
North Carolina	Greene	North Carolina-Greene	45	106.3	15				316.8	0.19	0.17	0.30	0.98
North Carolina	Guilford	North Carolina-Guilford	45	104.6	13				220.0	0.26	0.59	0.14	0.95
North Carolina	Halifax	North Carolina-Halifax	45	97.8	14				280.0	0.25	0.30	0.24	0.81
North Carolina	Harnett	North Carolina-Harnett	45	97.8	16.333				280.0	0.21	0.41	0.34	0.96
North Carolina	Haywood	North Carolina-Haywood	58.7	140.5	28.375				209.5	0.20	4.74	0.02	0.98
North Carolina	Henderson	North Carolina-Henderson	60.9	127.8	34				300.0	0.24	1.88	0.09	1.00
North Carolina	Hertford	North Carolina-Hertford	45	99.7	15				290.0	0.28	0.21	0.29	1.00
North Carolina	Hoke	North Carolina-Hoke	45	97.8	19				282.8	0.16	0.27	0.26	0.98
North Carolina	Hyde	North Carolina-Hyde	60	101.7	16				350.0	0.28	0.08	0.18	1.00
North Carolina	Iredell	North Carolina-Iredell	45.12	104.2	14				240.0	0.27	1.00	0.10	0.92
North Carolina	Jackson	North Carolina-Jackson	73.05	143.3	45				290.0	0.18	2.46	0.09	0.96
North Carolina	Johnston	North Carolina-Johnston	45	103.9	15				290.0	0.19	0.28	0.29	0.97
North Carolina	Jones	North Carolina-Jones	60	112.5	17				347.1	0.20	0.17	0.32	1.00
North Carolina	Lee	North Carolina-Lee	45	97.8	15.5				270.0	0.26	0.56	0.15	0.92
North Carolina	Lenoir	North Carolina-Lenoir	57.53	112	16				330.0	0.16	0.21	0.38	1.00
North Carolina	Lincoln	North Carolina-Lincoln	45.67	102.6	16.333				260.0	0.27	0.75	0.08	0.95
North Carolina	Macon	North Carolina-Macon	73.64	135.7	46.667				230.0	0.25	1.08	0.23	0.93
North Carolina	Madison	North Carolina-Madison	46.09	129.4	19.8				290.0	0.17	1.81	0.00	1.00
North Carolina	Martin	North Carolina-Martin	45	109.3	15.5				169.7	0.23	5.60	0.04	0.98
North Carolina	McDowell	North Carolina-McDowell	56.94	115.2	26.429				310.4	0.23	0.11	0.30	0.98
North Carolina	Mecklenburg	North Carolina-Mecklenburg	45	97.9	15				250.0	0.27	0.71	0.05	1.00
North Carolina	Mitchell	North Carolina-Mitchell	58.61	135	32.5				170.0	0.25	9.04	0.00	1.00
North Carolina	Montgomery	North Carolina-Montgomery	45	102	16.6				260.0	0.31	0.72	0.10	0.97
North Carolina	Moore	North Carolina-Moore	45	99.9	18.2				260.0	0.21	0.80	0.11	0.93
North Carolina	Nash	North Carolina-Nash	45	97.8	14				280.0	0.28	0.45	0.30	0.91
North Carolina	New Hanover	North Carolina-New Hanover	60	112.5	22				347.4	0.12	0.12	0.63	1.00
North Carolina	Northampton	North Carolina-Northampton	45	98	14				270.0	0.25	0.20	0.31	0.98
North Carolina	Onslow	North Carolina-Onslow	60	112.5	19				350.0	0.17	0.21	0.31	1.00
North Carolina	Orange	North Carolina-Orange	45	104.4	13				240.0	0.38	0.51	0.09	0.91
North Carolina	Pamlico	North Carolina-Pamlico	60	112.4	15				350.0	0.17	0.10	0.29	1.00
North Carolina	Pasquotank	North Carolina-Pasquotank	45	107.9	16				320.0	0.27	0.09	0.29	1.00
North Carolina	Pender	North Carolina-Pender	60	112.5	21				340.0	0.20	0.13	0.31	0.98
North Carolina	Perquimans	North Carolina-Perquimans	45	102.3	16				320.0	0.26	0.07	0.29	1.00
North Carolina	Person	North Carolina-Person	45	97.8	12				220.0	0.30	0.78	0.19	0.79
North Carolina	Pitt	North Carolina-Pitt	46.33	107.3	15				320.0	0.23	0.11	0.29	1.00
North Carolina	Polk	North Carolina-Polk	60.01	117.2	23.667				270.0	0.22	1.02	0.06	0.99
North Carolina	Randolph	North Carolina-Randolph	45	110.9	13				240.0	0.38	1.09	0.10	0.99
North Carolina	Richmond	North Carolina-Richmond	45	107.1	16.6				270.0	0.18	0.56	0.17	0.84
North Carolina	Robeson	North Carolina-Robeson	45	97.8	15				310.8	0.19	0.17	0.29	0.99
North Carolina	Rockingham	North Carolina-Rockingham	45	100.4	14				190.0	0.26	0.92	0.16	0.90
North Carolina	Rowan	North Carolina-Rowan	45	97.8	14				240.0	0.26	0.69	0.20	0.96
North Carolina	Rutherford	North Carolina-Rutherford	58.4	112.5	22.2				270.0	0.25	1.46	0.06	0.91
North Carolina	Sampson	North Carolina-Sampson	47.38	103.8	17.333				320.0	0.16	0.20	0.33	1.00
North Carolina	Scotland	North Carolina-Scotland	45	97.8	17				290.0	0.16	0.29	0.31	1.00
North Carolina	Stanly	North Carolina-Stanly	45	97.2	15				250.0	0.18	0.82	0.14	1.00
North Carolina	Stokes	North Carolina-Stokes	45	101.3	15.4				192.6	0.24	1.33	0.25	0.93
North Carolina	Surry	North Carolina-Surry	45	111.9	18.333				200.0	0.25	1.35	0.20	0.85
North Carolina	Swain	North Carolina-Swain	63.29	139.9	32.625				230.0	0.17	2.86	0.11	1.00
North Carolina	Transylvania	North Carolina-Transylvania	82.28	140.2	44				320.0	0.26	0.72	0.10	1.00
North Carolina	Tyrrell	North Carolina-Tyrrell	60	100.1	16				340.7	0.26	0.08	0.35	1.00
North Carolina	Union	North Carolina-Union	45	97.7	12.8				250.0	0.20	0.51	0.21	1.00
North Carolina	Vance	North Carolina-Vance	45	97.8	12				240.0	0.25	0.52	0.13	0.96
North Carolina	Wake	North Carolina-Wake	45	98.9	15				270.0	0.24	0.50	0.17	0.99
North Carolina	Warren	North Carolina-Warren	45	97.8	12				250.0	0.26	0.71	0.18	0.79
North Carolina	Washington	North Carolina-Washington	56.88	112.5	16				330.0	0.21	0.11	0.29	1.00
North Carolina	Watauga	North Carolina-Watauga	59.99	132.4	25.429				200.0	0.22	9.65	0.02	1.00
North Carolina	Wayne	North Carolina-Wayne	45.45	97.9	15				310.0	0.19	0.20	0.31	0.96
North Carolina	Wilkes	North Carolina-Wilkes	53.37	112.9	21.25				220.0	0.21	2.27	0.06	1.00
North Carolina	Wilson	North Carolina-Wilson	45	100.8	15				290.0	0.22	0.17	0.25	0.98
North Carolina	Yadkin	North Carolina-Yadkin	45	112.5	15				210.0	0.26	0.89	0.15	0.97
North Carolina	Yancey	North Carolina-Yancey	55.19	132.5	26.667				156.2	0.22	8.64	0.04	1.00
North Dakota	Adams	North Dakota-Adams	16	68.1	0.5				45.0	0.27	0.97	0.12	1.00
North Dakota	Barnes	North Dakota-Barnes	16	71.4	0.5				70.1	0.28	0.38	0.17	1.00
North Dakota	Benson	North Dakota-Benson	16	68.5	0.2				55.0	0.28	0.50	0.17	1.00
North Dakota	Billings	North Dakota-Billings	16	68.1	1				45.0	0.29	3.65	0.12	1.00
North Dakota	Bottineau	North Dakota-Bottineau	16	69.4	0.5				50.0	0.27	0.24	0.14	1.00
North Dakota	Bowman	North Dakota-Bowman	16	66.7	1				45.0	0.27	0.80	0.12	1.00
North Dakota	Burke	North Dakota-Burke	16	68	0.5				45.0	0.29	0.33	0.20	1.00
North Dakota	Burleigh	North Dakota-Burleigh	16	76.1	0.567				55.0	0.27	0.55	0.10	1.00
North Dakota	Cass	North Dakota-Cass	18.09	70.6	0.5				74.9	0.29	0.17	0.17	1.00
North Dakota	Cavalier	North Dakota-Cavalier	16	77	0.5				55.0	0.29	0.24	0.21	1.00
North Dakota	Dickey	North Dakota-Dickey	17.6	68	0.5				70.0	0.28	0.26	0.14	1.00
North Dakota	Divide	North Dakota-Divide	16	60.6	0.5				45.0	0.27	0.48	0.20	1.00
North Dakota	Dunn	North Dakota-Dunn	16	71.1	1				45.0	0.29	3.35	0.12	1.00
North Dakota	Eddy	North Dakota-Eddy	16	69.7	0.5				60.0	0.25	0.48	0.13	1.00
North Dakota	Emmons	North Dakota-Emmons	16	68.1	0.5				60.0	0.29	0.67	0.13	1.00
North Dakota	Foster	North Dakota-Foster	16	74.7	0.3				60.0	0.28	0.30	0.19	1.00
North Dakota	Golden Valley	North Dakota-Golden Valley	16	69.8	0.5				45.0	0.32	1.57	0.13	1.00
North Dakota	Grand Forks	North Dakota-Grand Forks	16.06	77.8	1				65.0	0.27	0.26	0.20	1.00
North Dakota	Grant	North Dakota-Grant	16	65.4	1				50.0	0.26	1.41	0.11	1.00
North Dakota	Griggs	North Dakota-Griggs	16.17	78.5	0.5				65.0	0.26	0.36	0.13	1.00
North Dakota	Hettinger	North Dakota-Hettinger	16	68	1				45.0	0.29	0.79	0.17	1.00
North Dakota	Kidder	North Dakota-Kidder	16	68.6	0.2				60.0	0.25	0.68	0.09	1.00
North Dakota	La Moure	North Dakota-La Moure	16.67	67.6	0.5				70.0	0.28	0.37	0.16	1.00
North Dakota	Logan	North Dakota-Logan	16	71.1	0.5				65.0	0.27	0.74	0.10	1.00
North Dakota	McHenry	North Dakota-McHenry	16	68.1	0.2				50.0	0.22	0.24	0.09	1.00
North Dakota	McIntosh	North Dakota-McIntosh	16	68	0.5				65.0	0.27	0.42	0.12	1.00
North Dakota	McKenzie	North Dakota-McKenzie	16	68.5	0.5				45.0	0.29	2.90	0.14	1.00
North Dakota	McLean	North Dakota-McLean	16	68.6	0.567				50.0	0.28	0.76	0.14	1.00
North Dakota	Mercer	North Dakota-Mercer	16	68.8	0.75				50.0	0.29	1.33	0.11	1.00
North Dakota	Morton	North Dakota-Morton	16	69.5	1				50.0	0.29	1.54	0.10	1.00
North Dakota	Mountrial	North Dakota-Mountrial	16	71	0.5				45.0	0.28	1.06	0.15	1.00
North Dakota	Nelson	North Dakota-Nelson	16.05	74.1	0.5				60.0	0.28	0.33	0.14	1.00
North Dakota	Oliver	North Dakota-Oliver	16	68	0.75				50.0	0.29	1.11	0.12	1.00
North Dakota	Pembina	North Dakota-Pembina	16	73.6	1				60.0	0.27	0.15	0.22	1.00
North Dakota	Pierce	North Dakota-Pierce	16	68	0.35				50.0	0.26	0.34	0.14	1.00
North Dakota	Ramsey	North Dakota-Ramsey	16	81.2	0.5				55.0	0.28	0.27	0.20	1.00
North Dakota	Ransom	North Dakota-Ransom	16	68	0.5				75.0	0.26	0.20	0.13	1.00
North Dakota	Renville	North Dakota-Renville	16	65.8	0.5				45.0	0.28	0.25	0.19	1.00
North Dakota	Richland	North Dakota-Richland	23.35	77.6	1				84.6	0.27	0.17	0.22	1.00
North Dakota	Rolette	North Dakota-Rolette	16	76.4	0.5				50.0	0.27	0.33	0.14	1.00
North Dakota	Sargent	North Dakota-Sargent	16.37	68.6	0.5				79.9	0.26	0.21	0.15	1.00
North Dakota	Sheridan	North Dakota-Sheridan	16	73.3	0.2				54.9	0.28	0.76	0.11	1.00
North Dakota	Sioux	North Dakota-Sioux	16	62.3	1				55.0	0.26	1.31	0.06	1.00
North Dakota	Slope	North Dakota-Slope	16	65.6	1				45.0	0.30	1.20	0.17	1.00
North Dakota	Stark	North Dakota-Stark	16	77.6	1				45.0	0.30	1.43	0.15	1.00
North Dakota	Steele	North Dakota-Steele	17.72	76.8	0.5				70.0	0.27	0.31	0.15	1.00
North Dakota	Stutsman	North Dakota-Stutsman	16	68.6	0.5				65.0	0.27	0.52	0.11	1.00
North Dakota	Towner	North Dakota-Towner	16	71.6	0.5				55.0	0.28	0.28	0.20	1.00
North Dakota	Traill	North Dakota-Traill	17.38	75.7	1				70.0	0.29	0.09	0.17	1.00
North Dakota	Walsh	North Dakota-Walsh	16	80	1				60.0	0.28	0.25	0.19	1.00
North Dakota	Ward	North Dakota-Ward	16	72.8	0.5				45.0	0.28	0.61	0.18	1.00
North Dakota	Wells	North Dakota-Wells	16	66.4	0.2				55.0	0.28	0.30	0.17	1.00
North Dakota	Williams	North Dakota-Williams	16	71.7	0.5				45.0	0.28	1.11	0.18	1.00
Ohio	Adams	Ohio-Adams	45	125.9	16				175.0	0.36	0.90	0.07	1.00
Ohio	Allen	Ohio-Allen	35.01	112.5	11				125.0	0.38	0.26	0.16	1.00
Ohio	Ashland	Ohio-Ashland	35.01	131.9	14.833				150.0	0.37	0.53	0.13	0.99
Ohio	Ashtabula	Ohio-Ashtabula	41.55	135	20				125.0	0.38	0.29	0.09	1.00
Ohio	Athens	Ohio-Athens	35.47	113.9	15				150.0	0.37	5.05	0.03	1.00
Ohio	Auglaize	Ohio-Auglaize	35.01	112.5	12				150.0	0.37	0.23	0.18	1.00
Ohio	Belmont	Ohio-Belmont	40.63	132.9	16				150.0	0.36	4.74	0.03	0.96
Ohio	Brown	Ohio-Brown	45	123	15.5				175.0	0.39	0.80	0.19	0.98
Ohio	Butler	Ohio-Butler	42.26	112.7	14				150.7	0.36	0.70	0.22	1.00
Ohio	Carroll	Ohio-Carroll	35.01	135	19				150.0	0.32	1.82	0.05	0.85
Ohio	Champaign	Ohio-Champaign	35.01	110.5	12				150.1	0.35	0.30	0.23	1.00
Ohio	Clark	Ohio-Clark	35.01	112.5	12				150.0	0.35	0.35	0.24	0.99
Ohio	Clermont	Ohio-Clermont	45	113	15				174.9	0.40	0.41	0.22	1.00
Ohio	Clinton	Ohio-Clinton	44.83	123.3	14.5				150.0	0.36	0.28	0.31	1.00
Ohio	Columbiana	Ohio-Columbiana	35.01	135	14				150.0	0.33	1.84	0.11	0.88
Ohio	Coshocton	Ohio-Coshocton	35.01	116.1	14				150.0	0.35	2.63	0.08	0.96
Ohio	Crawford	Ohio-Crawford	35.01	131.8	12				125.0	0.36	0.31	0.19	1.00
Ohio	Cuyahoga	Ohio-Cuyahoga	35.81	135	14.833				125.0	0.38	0.17	0.06	1.00
Ohio	Darke	Ohio-Darke	35.01	112.5	12				150.0	0.36	0.20	0.23	1.00
Ohio	Defiance	Ohio-Defiance	35.01	112.5	10				125.0	0.32	0.21	0.20	1.00
Ohio	Delaware	Ohio-Delaware	35.01	112.9	12				150.0	0.36	0.28	0.20	1.00
Ohio	Erie	Ohio-Erie	35.01	121	11				125.0	0.31	0.17	0.24	1.00
Ohio	Fairfield	Ohio-Fairfield	35.51	110.6	14				150.0	0.36	0.36	0.14	1.00
Ohio	Fayette	Ohio-Fayette	36.01	114.9	14.5				150.0	0.35	0.24	0.21	1.00
Ohio	Franklin	Ohio-Franklin	35.01	112.7	10				150.0	0.38	0.24	0.33	1.00
Ohio	Fulton	Ohio-Fulton	35.01	112.5	10				125.0	0.26	0.25	0.21	1.00
Ohio	Gallia	Ohio-Gallia	45	124.2	16				150.0	0.36	1.49	0.06	0.99
Ohio	Geauga	Ohio-Geauga	44.74	136.8	19				125.0	0.39	0.56	0.09	0.99
Ohio	Greene	Ohio-Greene	35.77	112.5	13				150.0	0.34	0.32	0.23	1.00
Ohio	Guernsey	Ohio-Guernsey	35.03	107.3	15				150.0	0.34	2.73	0.07	0.98
Ohio	Hamilton	Ohio-Hamilton	45	112.4	15				167.0	0.38	0.61	0.20	1.00
Ohio	Hancock	Ohio-Hancock	35.01	112.5	10				125.0	0.35	0.21	0.26	1.00
Ohio	Hardin	Ohio-Hardin	35.01	112.5	11				125.0	0.37	0.23	0.23	1.00
Ohio	Harrison	Ohio-Harrison	35.01	130.1	15				150.0	0.34	2.72	0.04	0.96
Ohio	Henry	Ohio-Henry	35.01	112.5	10				125.0	0.29	0.14	0.20	1.00
Ohio	Highland	Ohio-Highland	45	112.6	15.5				150.0	0.38	0.53	0.13	1.00
Ohio	Hocking	Ohio-Hocking	40.94	112.1	12				150.0	0.33	1.37	0.07	1.00
Ohio	Holmes	Ohio-Holmes	35.01	122	14				150.0	0.34	2.20	0.07	0.92
Ohio	Huron	Ohio-Huron	35.01	132.7	12				125.0	0.37	0.16	0.22	1.00
Ohio	Jackson	Ohio-Jackson	45	120.1	15.667				150.0	0.34	2.13	0.05	0.98
Ohio	Jefferson	Ohio-Jefferson	35.01	135	15				150.0	0.33	2.28	0.03	0.88
Ohio	Knox	Ohio-Knox	35.27	122.8	14.833				150.0	0.36	0.85	0.10	0.99
Ohio	Lake	Ohio-Lake	37.01	135	19				125.0	0.33	0.23	0.16	1.00
Ohio	Lawrence	Ohio-Lawrence	45	123.7	16				150.0	0.35	2.41	0.11	1.00
Ohio	Licking	Ohio-Licking	39.84	114	14				150.0	0.35	0.55	0.11	0.98
Ohio	Logan	Ohio-Logan	35.01	112.5	12				150.2	0.36	0.36	0.24	1.00
Ohio	Lorain	Ohio-Lorain	35.01	135	12				125.0	0.39	0.23	0.19	1.00
Ohio	Lucas	Ohio-Lucas	34.99	112.5	9				125.0	0.24	0.22	0.25	1.00
Ohio	Madison	Ohio-Madison	35.01	111.1	12				150.0	0.37	0.20	0.30	1.00
Ohio	Mahoning	Ohio-Mahoning	35.01	135	14.5				125.0	0.37	0.59	0.11	0.97
Ohio	Marion	Ohio-Marion	35.01	112.5	10				125.0	0.35	0.17	0.26	1.00
Ohio	Medina	Ohio-Medina	35.01	135	14.5				142.1	0.40	0.42	0.14	1.00
Ohio	Meigs	Ohio-Meigs	43.28	122.5	15				150.0	0.40	2.53	0.05	0.97
Ohio	Mercer	Ohio-Mercer	35.01	112.5	12				150.0	0.37	0.23	0.24	1.00
Ohio	Miami	Ohio-Miami	35.01	112.5	12				150.0	0.37	0.28	0.25	1.00
Ohio	Monroe	Ohio-Monroe	44.62	133.2	16				150.0	0.35	2.48	0.03	0.96
Ohio	Montgomery	Ohio-Montgomery	35.01	112.5	13				150.0	0.35	0.47	0.24	1.00
Ohio	Morgan	Ohio-Morgan	39.15	112.2	15				150.0	0.38	2.70	0.01	1.00
Ohio	Morrow	Ohio-Morrow	35.01	114.8	12				150.0	0.38	0.37	0.13	1.00
Ohio	Muskingum	Ohio-Muskingum	35.01	114.3	14				150.0	0.34	1.74	0.06	0.99
Ohio	Noble	Ohio-Noble	36.28	107.4	15				150.0	0.37	3.37	0.03	0.99
Ohio	Ottawa	Ohio-Ottawa	35.01	112.5	10				125.0	0.32	0.11	0.24	1.00
Ohio	Paulding	Ohio-Paulding	35.01	102.6	10				125.0	0.30	0.12	0.25	1.00
Ohio	Perry	Ohio-Perry	39.44	114.8	14				150.0	0.38	1.45	0.09	0.98
